ID,Smiles,Tg,Polymer type
P342417.mol,*C(C*)C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC,47.0,"Polyacrylics, Polyvinyls"
P342418.mol,*C(C*)C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCC,48.0,"Polyacrylics, Polyvinyls"
P342419.mol,*C(C*)C(=O)OCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC,45.0,"Polyacrylics, Polyvinyls"
P342420.mol,*C(C*)C(=O)OCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCC,46.0,"Polyacrylics, Polyvinyls"
P342423.mol,*C(C*)C(=O)Oc1ccc(cc1)[N+](=O)[O-],73.3,"Polyacrylics, Polyvinyls"
P342424.mol,*C(C*)C(=O)Nc1ccc(cc1)C(=O)C=Cc1cc(ccc1)Br,55.0,"Polyacrylics, Polyvinyls"
P342425.mol,*C(C*)C(=O)Nc1ccc(cc1)C(=O)C=Cc1ccc(cc1)Br,64.0,"Polyacrylics, Polyvinyls"
P342426.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1c(cc(cc1)N=Nc1ccc(cc1)C#N)C)C)C,111.57,"Polyacrylics, Polyvinyls"
P342427.mol,*C(C*)(C(=O)OC(COc1c2c(ccc1)cccc2)COc1c2c(ccc1)cccc2)C,80.0,"Polyacrylics, Polyvinyls"
P342428.mol,*C(C*)(C(=O)OC(COc1ccc(cc1)c1ccccc1)COc1ccc(cc1)c1ccccc1)C,85.0,"Polyacrylics, Polyvinyls"
P342429.mol,*C(C*)(C(=O)OC(COc1c2ccccc2c2ccccc2c1)COc1c2ccccc2c2ccccc2c1)C,112.0,"Polyacrylics, Polyvinyls"
P342436.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1sc2c(n1)ccc(c2)[N+](=O)[O-])CC)C,140.0,"Polyacrylics, Polyvinyls"
P342437.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)CC)C,144.0,"Polyacrylics, Polyvinyls"
P342438.mol,*C(C*)(C(=O)OCCS(=O)(=O)c1ccc(cc1)N=Nc1ccc(cc1)N(CC)CC)C,142.0,"Polyacrylics, Polyvinyls"
P342439.mol,*C1C2C(C(C1)CC*)C1C(CC2C1)(C(=O)OC)C,152.46,"Polyacrylics, Polyvinyls"
P342441.mol,*C(C*)(C(=O)OCCC1CCN(CC1)CCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,27.0,"Polyacrylics, Polyvinyls"
P342445.mol,*C(C*)C(=O)OC([2H])([2H])[2H],25.75,"Polyacrylics, Polyvinyls"
P342450.mol,*C(C*)C(=O)OCCCCOc1ccc(cc1)c1ccc(cc1)C#N,30.0,"Polyacrylics, Polyvinyls"
P342451.mol,*C(C*)(C(=O)Nc1ccc(cc1)C(=O)C=Cc1ccc(cc1)OC)C,35.0,"Polyacrylics, Polyvinyls"
P342452.mol,*C(C*)(C(=O)OC)CCC,73.75,"Polyacrylics, Polyvinyls"
P342453.mol,*C(C*)(CCCCCCCC)C(=O)OC,20.0,"Polyacrylics, Polyvinyls"
P342455.mol,*C(C*)(C(=O)OCC[N+](CCCCS(=O)(=O)O)(C)C)C,261.0,"Polyacrylics, Polyvinyls"
P342456.mol,*C(C*)(C(=O)OCCOCC[N+](CCCCS(=O)(=O)O)(CC)CC)C,95.0,"Polyacrylics, Polyvinyls"
P342457.mol,*C(C*)(C(=O)OCCOCCOCC[N+](CCCCS(=O)(=O)O)(CC)CC)C,27.0,"Polyacrylics, Polyvinyls"
P342458.mol,*C(C*)(C(=O)Oc1ccc(cc1)c1oc(nn1)c1ccc(cc1)C(C)(C)C)C,156.0,"Polyacrylics, Polyvinyls"
P342461.mol,*C(C*)C(=O)OCCCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)c1cc(ccc1)OC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCCC,67.0,"Polyacrylics, Polyvinyls"
P342462.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)c1cc(ccc1)OC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCCC)C,73.0,"Polyacrylics, Polyvinyls"
P342463.mol,*C(C*)(C(=O)OCCCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)c1cc(ccc1)OC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCCC)C,74.5,"Polyacrylics, Polyvinyls"
P342467.mol,*C(C*)(C(=O)Oc1cc(c(cc1)[N+](=O)[O-])C)C,101.0,"Polyacrylics, Polyvinyls"
P342470.mol,*C(C*)(C(=O)OCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C,23.0,"Polyacrylics, Polyvinyls"
P342472.mol,*C(C*)(C(=O)OCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C,23.0,"Polyacrylics, Polyvinyls"
P342474.mol,*C(C*)(C(=O)OCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C,23.0,"Polyacrylics, Polyvinyls"
P342475.mol,*C(C*)C(=O)Oc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],128.2,"Polyacrylics, Polyvinyls"
P342476.mol,*C(C*)C(=O)Oc1ccc(cc1)N=Nc1ccc(cc1)OC,133.6,"Polyacrylics, Polyvinyls"
P342483.mol,*C(C*)(C(=O)OCCn1c2ccc(cc2c2ccccc12)N=Nc1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])C,182.0,"Polyacrylics, Polyvinyls"
P342484.mol,*C(C*)(C(=O)OCCCCn1c2ccc(cc2c2ccccc12)N=Nc1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])C,132.0,"Polyacrylics, Polyvinyls"
P342485.mol,*C(C*)(C(=O)OCCCCCCn1c2ccc(cc2c2ccccc12)N=Nc1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])C,125.0,"Polyacrylics, Polyvinyls"
P342486.mol,*C(C*)(C(=O)OCCCCCCCCCCn1c2ccc(cc2c2ccccc12)N=Nc1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])C,60.0,"Polyacrylics, Polyvinyls"
P342487.mol,*C(C*)(C(=O)OCCCCCCCCCCn1c2ccc(cc2c2ccccc12)C=C(c1ccc(cc1)[N+](=O)[O-])C#N)C,40.0,"Polyacrylics, Polyvinyls"
P342488.mol,*C(C*)(C(=O)OCCCCCCCCCCn1c2ccc(cc2c2ccccc12)C=C(C(=O)OC)C#N)C,58.0,"Polyacrylics, Polyvinyls"
P342489.mol,*C(C*)(C(=O)OCCCCCCCCCCn1c2ccc(cc2c2ccccc12)C=CC1=C(C(=C(C#N)C#N)OC1(C)C)C#N)C,55.0,"Polyacrylics, Polyvinyls"
P342490.mol,*C(C*)(C(=O)OCc1cc(ccc1)Cl)C,18.25,"Polyacrylics, Polyvinyls"
P342491.mol,*C(C*)(C(=O)OCc1ccc(cc1)Cl)C,43.6,"Polyacrylics, Polyvinyls"
P342492.mol,*C(C*)(C(=O)OCc1c(c(ccc1)Cl)Cl)C,42.6,"Polyacrylics, Polyvinyls"
P342493.mol,*C(C*)(C(=O)OCc1c(cc(cc1)Cl)Cl)C,19.4,"Polyacrylics, Polyvinyls"
P342494.mol,*C(C*)(C(=O)OCc1c(ccc(c1)Cl)Cl)C,27.8,"Polyacrylics, Polyvinyls"
P342495.mol,*C(C*)(C(=O)OCc1c(cccc1Cl)Cl)C,58.9,"Polyacrylics, Polyvinyls"
P342496.mol,*C(C*)(C(=O)OCc1cc(cc(c1)Cl)Cl)C,29.95,"Polyacrylics, Polyvinyls"
P342498.mol,*C(C*)(C(=O)OC1CCOCC1)C,153.5,"Polyacrylics, Polyvinyls"
P342499.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)c1ccccc1)C,118.0,"Polyacrylics, Polyvinyls"
P342500.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)OCCCC)C,79.0,"Polyacrylics, Polyvinyls"
P342506.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)C=Cc1ccc(cc1)OCc1ccccc1)C,152.0,"Polyacrylics, Polyvinyls"
P342507.mol,*C(C*)(C(=O)Oc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,145.0,"Polyacrylics, Polyvinyls"
P342508.mol,*C(C*)(C(=O)OCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,112.0,"Polyacrylics, Polyvinyls"
P342509.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,108.0,"Polyacrylics, Polyvinyls"
P342510.mol,*C(C*)(C(=O)Oc1ccc(cc1)N=Nc1ccc(cc1)OC)C,120.0,"Polyacrylics, Polyvinyls"
P342511.mol,*C(C*)(C(=O)OCCOc1ccc(cc1)N=Nc1ccc(cc1)OC)C,109.0,"Polyacrylics, Polyvinyls"
P342514.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1c2c(c(cc1)N=Nc1ccccc1)cccc2)C,46.0,"Polyacrylics, Polyvinyls"
P342515.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1c2c(c(cc1)N=Nc1ccc(cc1)C)cccc2)C,40.0,"Polyacrylics, Polyvinyls"
P342516.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1c2c(c(cc1)N=Nc1ccc(cc1)C#N)cccc2)C,41.0,"Polyacrylics, Polyvinyls"
P342517.mol,*C(C*)(C(=O)OCCCOc1ccc(cc1)C(=O)Oc1ccc2c(c1)oc(=O)cc2)C,68.0,"Polyacrylics, Polyvinyls"
P342518.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc2c(c1)oc(=O)cc2)C,102.0,"Polyacrylics, Polyvinyls"
P342521.mol,*C(C*)(C(=O)OCC1N(CC(C1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C,127.0,"Polyacrylics, Polyvinyls"
P342522.mol,*C(C*)(C(=O)OCC1N(CC(C1)NC(=O)C1N(CC(C1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)C1N(CC(C1)NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C,200.0,"Polyacrylics, Polyvinyls"
P342526.mol,*C(C*)(C(=O)OCC1OC(C(C1O)O)n1c(=O)[nH]c(=O)cc1)C,151.0,"Polyacrylics, Polyvinyls"
P342527.mol,*C(C*)(C(=O)NC1C(OC(C(C1O)O)CO)O)C,100.0,"Polyacrylics, Polyvinyls"
P342529.mol,*C(C*)(C(=O)OC1(CN(CCC1)c1ccc(cc1)N=Nc1ccc(cc1)C=C(S(=O)(=O)C)C#N)C)C,196.0,"Polyacrylics, Polyvinyls"
P342530.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)C#Cc1c(cc(c(c1)C)C=Cc1ccncc1)C)C,51.0,"Polyacrylics, Polyvinyls"
P342541.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)C#Cc1c(cc(c(c1)OC)C=Cc1ccncc1)OC)C,62.0,"Polyacrylics, Polyvinyls"
P342543.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)C=Cc1c(c2c(n1CCCC)cccc2)C)C,57.0,"Polyacrylics, Polyvinyls"
P342544.mol,*C(C*)(C(=O)OCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)C=Cc1c(c2c(n1CCCC)cccc2)C)C,69.0,"Polyacrylics, Polyvinyls"
P342545.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)C=Cc1c(c2c(n1CCCC)cccc2)C)C,85.0,"Polyacrylics, Polyvinyls"
P342546.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)C=Cc1c(c2c(n1C)cccc2)C)C,72.0,"Polyacrylics, Polyvinyls"
P342547.mol,*C(C*)(C(=O)OCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)C=Cc1c(c2c(n1C)cccc2)C)C,75.0,"Polyacrylics, Polyvinyls"
P342548.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)C=Cc1c(c2c(n1C)cccc2)C)C,98.0,"Polyacrylics, Polyvinyls"
P342559.mol,*C(C*)(C(=O)OCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,23.0,"Polyacrylics, Polyvinyls"
P342563.mol,*C(C*)(C(=O)OCCN(c1cc(c(cc1)N=Nc1ccc(cc1)OC)C)CC)C,95.0,"Polyacrylics, Polyvinyls"
P342569.mol,*C(C*)C(=O)OCCCOc1ccc(cc1)C(=O)OCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,17.0,"Polyacrylics, Polyvinyls"
P342570.mol,*C(C*)C(=O)OCCCOc1ccc(cc1)C(=O)OCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,48.0,"Polyacrylics, Polyvinyls"
P342571.mol,*C(C*)(C(=O)OCCCCCCCCCCCCCCC(=O)NC1OC(C(C(C1OC(=O)C)OC(=O)C)OC1OC(C(C(C1OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)COC(=O)C)C,95.2,"Polyacrylics, Polyvinyls"
P342572.mol,*C(C*)(C(=O)OCCCCCCCCCCCCCCC(=O)NC1OC(C(C(C1O)O)OC1OC(C(C(C1O)O)O)CO)CO)C,133.1,"Polyacrylics, Polyvinyls"
P342573.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1c2c(c(cc1)N=Nc1ccc(cc1)F)cccc2)C,42.0,"Polyacrylics, Polyvinyls"
P342574.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1c2c(c(cc1)N=Nc1ccc(cc1)Cl)cccc2)C,50.0,"Polyacrylics, Polyvinyls"
P342575.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1c2c(c(cc1)N=Nc1ccc(cc1)Br)cccc2)C,46.0,"Polyacrylics, Polyvinyls"
P342576.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1c2c(c(cc1)N=Nc1ccc(cc1)I)cccc2)C,40.0,"Polyacrylics, Polyvinyls"
P342580.mol,*C(C*)(C(=O)OCCCCCCN1CCN(CC1)c1ccc(cc1)N=Nc1ccc(cc1)C#N)C,77.0,"Polyacrylics, Polyvinyls"
P342582.mol,*C(C*)(C(=O)OCCN(CC)c1ccccc1)C,36.5,"Polyacrylics, Polyvinyls"
P342583.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)C#N)CC)C,116.25,"Polyacrylics, Polyvinyls"
P342584.mol,*C1C2CC(C(C1*)C2)C(=O)OCCc1ccc(cc1)N(c1ccccc1)c1ccccc1,307.0,"Polyacrylics, Polyvinyls"
P342585.mol,*C1C2CC(C(C1*)C2)C(=O)OCCc1ccc(cc1)N(c1cc(ccc1)C)c1ccccc1,305.0,"Polyacrylics, Polyvinyls"
P342586.mol,*C1C2CC(C(C1*)C2)C(=O)OCCc1ccc(cc1)N(c1c2c(ccc1)cccc2)c1ccccc1,333.0,"Polyacrylics, Polyvinyls"
P342589.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,55.0,"Polyacrylics, Polyvinyls"
P342590.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,51.0,"Polyacrylics, Polyvinyls"
P342591.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)F)C,49.0,"Polyacrylics, Polyvinyls"
P342592.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)Cl)C,54.0,"Polyacrylics, Polyvinyls"
P342593.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccccc1)C,56.0,"Polyacrylics, Polyvinyls"
P342594.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)OC)C,62.0,"Polyacrylics, Polyvinyls"
P342597.mol,*C(C*)(C(=O)OCC[N+](CCCCCCC)(C)C)C,-44.0,"Polyacrylics, Polyvinyls"
P342598.mol,*C(C*)(C(=O)OCCCCCCN1CCN(CC1)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,60.0,"Polyacrylics, Polyvinyls"
P342599.mol,*C(C*)(C(=O)OCCCCCCN1CCN(CC1)c1ccc(cc1)N=Nc1ccc(cc1)C=C(C#N)C#N)C,83.0,"Polyacrylics, Polyvinyls"
P342604.mol,*C(C*)(C(=O)OCC#CO[Si](C)(C)C)C,57.0,"Polyacrylics, Polyvinyls"
P342613.mol,*C(C*)(C(=O)Oc1ccc(cc1)C=Cc1ccccc1)C,143.0,"Polyacrylics, Polyvinyls"
P342614.mol,*C(C*)(C(=O)Oc1c(cc(cc1OC)C=Cc1ccccc1)OC)C,140.0,"Polyacrylics, Polyvinyls"
P342616.mol,*C(C*)(C(=O)OCc1cc2c(OCCOCCOCCOCCO2)cc1)C,38.0,"Polyacrylics, Polyvinyls"
P342617.mol,*C(C*)(C(=O)OCc1cc(c(cc1)OCCOCC)OCCOCC)C,-2.0,"Polyacrylics, Polyvinyls"
P342618.mol,*C(C*)(C(=O)OCc1cc(c(cc1)OCCOCCOCC)OCCOCCOCC)C,-33.0,"Polyacrylics, Polyvinyls"
P342619.mol,*C(C*)(C(=O)OCc1cc(c(cc1)OCCOCCOCCOCC)OCCOCCOCCOCC)C,-92.0,"Polyacrylics, Polyvinyls"
P342620.mol,*C1C2C(C(C(C1*)C2)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,277.0,"Polyacrylics, Polyvinyls"
P342621.mol,*C1C2C(C(C(C1*)C2)C(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,254.0,"Polyacrylics, Polyvinyls"
P342622.mol,*C1C2C(C(C(C1*)C2)C(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,200.0,"Polyacrylics, Polyvinyls"
P342623.mol,*C1C2C(C(C(C1*)C2)C(=O)OCC12CC3CC(CC(C1)C3)C2)C(=O)OCC12CC3CC(CC(C1)C3)C2,328.0,"Polyacrylics, Polyvinyls"
P342624.mol,*C1C2C(C(C(C1*)C2)C(=O)OCCC12CC3CC(CC(C1)C3)C2)C(=O)OCCC12CC3CC(CC(C1)C3)C2,300.0,"Polyacrylics, Polyvinyls"
P342625.mol,*C1C2C(C(C(C1*)C2)C(=O)OCC1C2CCC(C1)C2)C(=O)OCC1C2CCC(C1)C2,320.0,"Polyacrylics, Polyvinyls"
P342626.mol,*C1C2C(C(C(C1*)C2)C(=O)OCCC1C2CCC(C1)C2)C(=O)OCCC1C2CCC(C1)C2,260.0,"Polyacrylics, Polyvinyls"
P342634.mol,*C(C*)(C(=O)Oc1ccc(cc1)OCc1ccccc1)C,95.3,"Polyacrylics, Polyvinyls"
P342639.mol,*C(C*)(C(=O)OCCC1CC[N+](CC1)(CCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C)C,57.8,"Polyacrylics, Polyvinyls"
P342642.mol,*C(C*)C(=O)N1CC[NH+](CC1)CC,72.5,"Polyacrylics, Polyvinyls"
P342646.mol,*C(C*)(C(=O)OCCC[Si]12O[Si]3(O[Si]4(O[Si]5(O[Si](O[Si](O[Si](O[Si](O1)(O4)CC(C)C)(O5)CC(C)C)(O2)CC(C)C)(O3)CC(C)C)CC(C)C)CC(C)C)CC(C)C)C,85.0,"Polyacrylics, Polyvinyls"
P342661.mol,*C(C*)(C(=O)OC1CCCCCCC1)C,73.0,"Polyacrylics, Polyvinyls"
P342662.mol,*C(C*)(C(=O)OC1CCCCCCCCC1)C,58.0,"Polyacrylics, Polyvinyls"
P342663.mol,*C(C*)(C(=O)OC1CCCCCCCCCCC1)C,56.0,"Polyacrylics, Polyvinyls"
P342664.mol,*C(C*)(C)C(=O)OC(C(OC(=O)C(*)C*)C1COC(O1)CP(=O)(OCC)OCC)C1COC(O1)CP(=O)(OCC)OCC,3.0,"Polyacrylics, Polyvinyls"
P342665.mol,*C(C*)(C)C(=O)OCC1(COC(OC1)CP(=O)(OCC)OCC)COCC1(COC(OC1)CP(=O)(OCC)OCC)COC(=O)C(*)C*,58.0,"Polyacrylics, Polyvinyls"
P342667.mol,*C(C*)(C(=O)OCCCCCCCC[n+]1ccc(cc1)N(C)C)C,70.0,"Polyacrylics, Polyvinyls"
P342668.mol,*C(C*)(C(=O)OCCCCCCCCCCCC[n+]1ccc(cc1)N(C)C)C,55.5,"Polyacrylics, Polyvinyls"
P342669.mol,*C(C*)(C(=O)OCCCCCCCCCCCCCCCC[n+]1ccc(cc1)N(C)C)C,60.0,"Polyacrylics, Polyvinyls"
P342675.mol,*C(C(C(C*)OC(=O)C)C(=O)OCCCC)C(=O)OCCCC,-12.0,"Polyacrylics, Polyvinyls"
P342677.mol,*C(C*)(C(=O)OCCCCCCOc1c(cc(cc1)C=CC1=C(C(=C(C#N)C#N)OC1(C)C)C#N)OCCCCCC)C,80.0,"Polyacrylics, Polyvinyls"
P342679.mol,*C(C*)C(=O)NCC(=O)N,186.0,"Polyacrylics, Polyvinyls"
P342682.mol,*C(C*)(C(=O)OCC(=O)c1cc2c(o1)ccc(c2)Br)C,137.0,"Polyacrylics, Polyvinyls"
